Year,Week,Region,Fregion,BA_NSA,HBA_NSA,WBA_NSA,CBA_NSA,YY_BA_NSA,YY_HBA_NSA,YY_WBA_NSA,YY_CBA_NSA
2012,42,NE,1,7070,3250,1240,1740,-0.7,-3.85,-5.34,-2.25
2012,43,NE,1,8440,3880,1480,2060,-1.52,-3.72,-5.73,-1.9
2012,44,NE,1,8590,4060,1530,2210,2.02,4.37,-1.29,4.74
2012,45,NE,1,5400,2480,1010,1280,-32.08,-33.69,-29.37,-37.56
2012,46,NE,1,7040,3320,1340,1740,3.53,5.73,8.06,2.96
2012,47,NE,1,7320,3370,1370,1770,-22.46,-24.1,-22.6,-26.56
2012,48,NE,1,6460,3000,1120,1660,6.43,4.9,0.0,12.16
2012,49,NE,1,7400,3430,1340,1790,-6.8,-9.5,-10.67,-10.05
2012,50,NE,1,7830,3640,1370,1940,-4.98,-7.14,-13.84,-5.37
2012,51,NE,1,6590,3110,1300,1640,-22.1,-22.25,-23.53,-21.15
2012,52,NE,1,16020,7550,3120,4050,97.53,88.28,84.62,88.37
2013,1,NE,1,5260,2670,1240,1430,685.07,709.09,520.0,694.44
2013,2,NE,1,9540,4590,1900,2420,5.76,-1.92,-9.95,-3.2
2013,3,NE,1,12180,5740,2320,3120,6.38,4.36,-0.85,5.41
2013,4,NE,1,9840,4490,1740,2400,1.34,-0.66,-5.43,3.9
2013,5,NE,1,10530,4850,1920,2410,27.33,28.65,20.75,24.23
2013,6,NE,1,9990,4410,1700,2300,-4.03,-6.37,-11.46,-3.36
2013,7,NE,1,9100,4150,1600,2210,-12.92,-11.32,-17.1,-5.96
2013,8,NE,1,9060,4050,1490,2130,-10.21,-11.57,-20.74,-7.79
2013,9,NE,1,10410,4740,1790,2460,7.32,9.22,9.15,12.84
2013,10,NE,1,10630,4920,1870,2580,-1.94,-0.4,-3.61,2.38
2013,11,NE,1,10300,4730,1770,2490,-3.56,-3.67,-8.29,0.4
2013,12,NE,1,10700,4860,1870,2520,-1.83,-3.57,-6.03,-8.03
2013,13,NE,1,10080,4570,1730,2310,-2.51,-6.73,-10.36,-10.12
2013,14,NE,1,9410,4260,1670,2200,-13.51,-15.64,-14.8,-16.67
2013,15,NE,1,9950,4520,1720,2320,-3.02,-4.24,-6.52,-4.53
2013,16,NE,1,9940,4490,1770,2220,10.08,9.25,8.59,6.73
2013,17,NE,1,9800,4710,1790,2480,1.24,7.05,5.92,10.22
2013,18,NE,1,9980,4720,1800,2520,1.32,1.07,-5.26,3.7
2013,19,NE,1,9700,4590,1730,2480,-0.41,0.88,-4.42,3.77
2013,20,NE,1,8940,4240,1610,2210,-7.64,-9.21,-9.04,-12.3
2013,21,NE,1,7420,3620,1410,1900,-19.61,-16.78,-17.54,-18.1
2013,22,NE,1,8190,3910,1540,2120,-8.29,-7.13,-8.33,-4.07
2013,23,NE,1,9440,4570,1730,2500,31.11,36.83,31.06,42.86
2013,24,NE,1,6460,3120,1210,1660,-30.39,-29.89,-28.4,-29.36
2013,25,NE,1,10300,4900,1930,2610,18.12,20.99,22.15,22.54
2013,26,NE,1,10030,4660,1860,2420,18.56,17.38,20.0,13.62
2013,27,NE,1,5950,2720,1070,1410,-30.81,-34.14,-35.54,-35.32
2013,28,NE,1,9470,4510,1700,2360,38.45,38.77,36.0,35.63
2013,29,NE,1,8800,4060,1530,2150,8.37,4.91,0.66,4.37
2013,30,NE,1,8410,3870,1560,2060,1.57,-1.78,-1.27,-1.44
2013,31,NE,1,8720,4130,1520,2190,5.95,6.44,2.01,6.31
2013,32,NE,1,8670,4040,1500,2060,4.84,2.02,0.0,-0.96
2013,33,NE,1,8480,3970,1420,2170,3.41,5.31,2.9,4.83
2013,34,NE,1,8530,4000,1540,2070,7.57,6.95,3.36,4.02
2013,35,NE,1,8660,4070,1520,2110,5.1,5.99,2.01,7.65
2013,36,NE,1,6620,3040,1120,1640,1.69,1.33,-8.2,5.13
2013,37,NE,1,8980,4080,1460,2160,47.45,39.73,24.79,36.71
2013,38,NE,1,8820,4060,1470,2130,-7.55,-7.73,-13.02,-6.99
2013,39,NE,1,7040,3250,1210,1740,-17.66,-18.55,-22.44,-15.12
2013,40,NE,1,10270,4770,1730,2590,20.26,19.85,9.49,28.86
2013,41,NE,1,7860,3690,1380,2020,-9.76,-8.21,-9.8,-5.61
2013,42,NE,1,6810,3090,1110,1720,-3.68,-4.92,-10.48,-1.15
2013,43,NE,1,9520,4370,1510,2370,12.8,12.63,2.03,15.05
2013,44,NE,1,9340,4430,1550,2500,8.73,9.11,1.31,13.12
2013,45,NE,1,9040,4160,1510,2270,67.41,67.74,49.5,77.34
2013,46,NE,1,7670,3580,1230,1970,8.95,7.83,-8.21,13.22
2013,47,NE,1,9100,4120,1450,2300,24.32,22.26,5.84,29.94
2013,48,NE,1,6910,3270,1160,1910,6.97,9.0,3.57,15.06
2013,49,NE,1,7590,3430,1280,1910,2.57,0.0,-4.48,6.7
2013,50,NE,1,8310,3830,1410,2090,6.13,5.22,2.92,7.73
2013,51,NE,1,8460,3940,1560,2210,28.38,26.69,20.0,34.76
2013,52,NE,1,6020,2920,1210,1610,-62.42,-61.32,-61.22,-60.25
2014,1,NE,1,2000,970,410,540,-61.98,-63.67,-66.94,-62.24
2014,2,NE,1,10440,5060,2120,2770,9.43,10.24,11.58,14.46
2014,3,NE,1,12120,5580,2100,3070,-0.49,-2.79,-9.48,-1.6
2014,4,NE,1,8340,3820,1470,2070,-15.24,-14.92,-15.52,-13.75
2014,5,NE,1,10310,4610,1730,2440,-2.09,-4.95,-9.9,1.24
2014,6,NE,1,9610,4200,1480,2240,-3.8,-4.76,-12.94,-2.61
2014,7,NE,1,9630,4210,1470,2220,5.82,1.45,-8.12,0.45
2014,8,NE,1,8760,3780,1330,2020,-3.31,-6.67,-10.74,-5.16
2014,9,NE,1,10480,4570,1690,2360,0.67,-3.59,-5.59,-4.07
2014,10,NE,1,10530,4700,1660,2550,-0.94,-4.47,-11.23,-1.16
2014,11,NE,1,10620,4790,1630,2600,3.11,1.27,-7.91,4.42
2014,12,NE,1,10690,4870,1700,2660,-0.09,0.21,-9.09,5.56
2014,13,NE,1,11330,5060,1840,2710,12.4,10.72,6.36,17.32
2014,14,NE,1,11000,4890,1700,2500,16.9,14.79,1.8,13.64
2014,15,NE,1,10360,4660,1610,2440,4.12,3.1,-6.4,5.17
2014,16,NE,1,9670,4210,1480,2220,-2.72,-6.24,-16.38,0.0
2014,17,NE,1,9220,4350,1570,2320,-5.92,-7.64,-12.29,-6.45
2014,18,NE,1,10390,4790,1730,2570,4.11,1.48,-3.89,1.98
2014,19,NE,1,10100,4720,1690,2600,4.12,2.83,-2.31,4.84
2014,20,NE,1,9190,4360,1580,2420,2.8,2.83,-1.86,9.5
2014,21,NE,1,9390,4340,1560,2380,26.55,19.89,10.64,25.26
2014,22,NE,1,7550,3390,1190,1790,-7.81,-13.3,-22.73,-15.57
2014,23,NE,1,9320,4300,1590,2340,-1.27,-5.91,-8.09,-6.4
2014,24,NE,1,9250,4230,1500,2290,43.19,35.58,23.97,37.95
2014,25,NE,1,8960,4240,1550,2290,-13.01,-13.47,-19.69,-12.26
2014,26,NE,1,9000,4180,1580,2270,-10.27,-10.3,-15.05,-6.2
2014,27,NE,1,8510,3910,1430,2200,43.03,43.75,33.64,56.03
2014,28,NE,1,7110,3200,1150,1780,-24.92,-29.05,-32.35,-24.58
2014,29,NE,1,8360,3890,1390,2090,-5.0,-4.19,-9.15,-2.79
2014,30,NE,1,8820,4030,1420,2150,4.88,4.13,-8.97,4.37
2014,31,NE,1,8510,3920,1420,2090,-2.41,-5.08,-6.58,-4.57
2014,32,NE,1,8640,3970,1420,2200,-0.35,-1.73,-5.33,6.8
2014,33,NE,1,8530,3920,1350,2160,0.59,-1.26,-4.93,-0.46
2014,34,NE,1,8570,3880,1410,2100,0.47,-3.0,-8.44,1.45
2014,35,NE,1,8610,3920,1420,2130,-0.58,-3.69,-6.58,0.95
2014,36,NE,1,6760,3070,1090,1680,2.11,0.99,-2.68,2.44
2014,37,NE,1,8990,3960,1310,2200,0.11,-2.94,-10.27,1.85
2014,38,NE,1,9090,4110,1430,2210,3.06,1.23,-2.72,3.76
2014,39,NE,1,9080,4140,1460,2250,28.98,27.38,20.66,29.31
2014,40,NE,1,8890,4070,1460,2160,-13.44,-14.68,-15.61,-16.6
2014,41,NE,1,8920,4080,1430,2220,13.49,10.57,3.62,9.9
2014,42,NE,1,7320,3360,1170,1770,7.49,8.74,5.41,2.91
2014,43,NE,1,8770,4000,1440,2210,-7.88,-8.47,-4.64,-6.75
2014,44,NE,1,8880,4090,1430,2280,-4.93,-7.67,-7.74,-8.8
2014,45,NE,1,8760,3990,1390,2220,-3.1,-4.09,-7.95,-2.2
2014,46,NE,1,7910,3570,1240,2000,3.13,-0.28,0.81,1.52
2014,47,NE,1,8430,3800,1340,2090,-7.36,-7.77,-7.59,-9.13
2014,48,NE,1,6640,3040,1040,1720,-3.91,-7.03,-10.34,-9.95
2014,49,NE,1,7850,3580,1300,1970,3.43,4.37,1.56,3.14
2014,50,NE,1,8600,3950,1530,2120,3.49,3.13,8.51,1.44
2014,51,NE,1,8660,4000,1530,2120,2.36,1.52,-1.92,-4.07
2014,52,NE,1,6230,3020,1160,1740,3.49,3.42,-4.13,8.07
2014,53,NE,1,2130,1030,430,570,,,,
2015,1,NE,1,12810,6210,2500,3420,540.5,540.21,509.76,533.33
2015,2,NE,1,8650,4070,1500,2210,-17.15,-19.57,-29.25,-20.22
2015,3,NE,1,11460,5090,1860,2800,-5.45,-8.78,-11.43,-8.79
2015,4,NE,1,9350,4130,1460,2140,12.11,8.12,-0.68,3.38
2015,5,NE,1,9840,4270,1490,2300,-4.56,-7.38,-13.87,-5.74
2015,6,NE,1,10060,4470,1620,2380,4.68,6.43,9.46,6.25
2015,7,NE,1,8900,3940,1370,2090,-7.58,-6.41,-6.8,-5.86
2015,8,NE,1,10580,4690,1610,2500,20.78,24.07,21.05,23.76
2015,9,NE,1,10430,4820,1670,2630,-0.48,5.47,-1.18,11.44
2015,10,NE,1,10310,4540,1580,2440,-2.09,-3.4,-4.82,-4.31
2015,11,NE,1,10990,4940,1680,2680,3.48,3.13,3.07,3.08
2015,12,NE,1,11250,5100,1780,2730,5.24,4.72,4.71,2.63
2015,13,NE,1,10810,4830,1740,2570,-4.59,-4.55,-5.43,-5.17
2015,14,NE,1,9230,4100,1430,2130,-16.09,-16.16,-15.88,-14.8
2015,15,NE,1,9870,4300,1450,2200,-4.73,-7.73,-9.94,-9.84
2015,16,NE,1,10440,4860,1780,2500,7.96,15.44,20.27,12.61
2015,17,NE,1,10350,4820,1680,2600,12.26,10.8,7.01,12.07
2015,18,NE,1,9790,4510,1580,2480,-5.77,-5.85,-8.67,-3.5
2015,19,NE,1,9460,4370,1530,2350,-6.34,-7.42,-9.47,-9.62
2015,20,NE,1,9850,4430,1540,2380,7.18,1.61,-2.53,-1.65
2015,21,NE,1,7790,3600,1300,1910,-17.04,-17.05,-16.67,-19.75
2015,22,NE,1,10020,4620,1660,2510,32.72,36.28,39.5,40.22
2015,23,NE,1,9430,4370,1520,2410,1.18,1.63,-4.4,2.99
2015,24,NE,1,9390,4350,1550,2370,1.51,2.84,3.33,3.49
2015,25,NE,1,9360,4330,1560,2310,4.46,2.12,0.65,0.87
2015,26,NE,1,9240,4250,1590,2260,2.67,1.67,0.63,-0.44
2015,27,NE,1,7770,3520,1240,1910,-8.7,-9.97,-13.29,-13.18
2015,28,NE,1,8810,3890,1370,2100,23.91,21.56,19.13,17.98
2015,29,NE,1,8720,3960,1370,2140,4.31,1.8,-1.44,2.39
2015,30,NE,1,9120,4080,1420,2230,3.4,1.24,0.0,3.72
2015,31,NE,1,8690,3930,1370,2190,2.12,0.26,-3.52,4.78
2015,32,NE,1,8610,3910,1350,2160,-0.35,-1.51,-4.93,-1.82
2015,33,NE,1,8650,3930,1410,2120,1.41,0.26,4.44,-1.85
2015,34,NE,1,8950,3990,1390,2140,4.43,2.84,-1.42,1.9
2015,35,NE,1,8840,4000,1380,2170,2.67,2.04,-2.82,1.88
2015,36,NE,1,7290,3320,1140,1750,7.84,8.14,4.59,4.17
2015,37,NE,1,8820,3930,1350,2110,-1.89,-0.76,3.05,-4.09
2015,38,NE,1,9050,4090,1420,2240,-0.44,-0.49,-0.7,1.36
2015,39,NE,1,9300,4310,1380,2520,2.42,4.11,-5.48,12.0
2015,40,NE,1,9250,4300,1440,2440,4.05,5.65,-1.37,12.96
2015,41,NE,1,7990,3570,1220,1980,-10.43,-12.5,-14.69,-10.81
2015,42,NE,1,9580,4330,1480,2340,30.87,28.87,26.5,32.2
2015,43,NE,1,9240,4180,1520,2250,5.36,4.5,5.56,1.81
2015,44,NE,1,8670,3870,1400,2100,-2.36,-5.38,-2.1,-7.89
2015,45,NE,1,8560,3810,1360,2100,-2.28,-4.51,-2.16,-5.41
2015,46,NE,1,8970,4040,1450,2160,13.4,13.17,16.94,8.0
2015,47,NE,1,6680,3080,1140,1680,-20.76,-18.95,-14.93,-19.62
2015,48,NE,1,7810,3440,1250,1900,17.62,13.16,20.19,10.47
2015,49,NE,1,8940,4130,1520,2230,13.89,15.36,16.92,13.2
2015,50,NE,1,8630,3940,1530,2160,0.35,-0.25,0.0,1.89
2015,51,NE,1,7120,3350,1350,1860,-17.78,-16.25,-11.76,-12.26
2015,52,NE,1,2960,1290,530,680,-52.49,-57.28,-54.31,-60.92
2016,1,NE,1,12680,5990,2410,3200,-1.01,-3.54,-3.6,-6.43
2016,2,NE,1,9240,4210,1580,2340,6.82,3.44,5.33,5.88
2016,3,NE,1,12050,5310,1900,2820,5.15,4.32,2.15,0.71
2016,4,NE,1,10010,4310,1510,2250,7.06,4.36,3.42,5.14
2016,5,NE,1,8760,3770,1370,1980,-10.98,-11.71,-8.05,-13.91
2016,6,NE,1,11630,4990,1710,2600,15.61,11.63,5.56,9.24
2016,7,NE,1,9810,4100,1480,2110,10.22,4.06,8.03,0.96
2016,8,NE,1,10820,4690,1660,2410,2.27,0.0,3.11,-3.6
2016,9,NE,1,11020,4740,1610,2470,5.66,-1.66,-3.59,-6.08
2016,10,NE,1,11100,4940,1710,2660,7.66,8.81,8.23,9.02
2016,11,NE,1,10750,4780,1640,2540,-2.18,-3.24,-2.38,-5.22
2016,12,NE,1,11220,5080,1730,2730,-0.27,-0.39,-2.81,0.0
2016,13,NE,1,10140,4590,1560,2410,-6.2,-4.97,-10.34,-6.23
2016,14,NE,1,11010,4830,1610,2500,19.28,17.8,12.59,17.37
2016,15,NE,1,10100,4310,1440,2200,2.33,0.23,-0.69,0.0
2016,16,NE,1,9980,4440,1530,2300,-4.41,-8.64,-14.04,-8.0
2016,17,NE,1,10370,4630,1660,2430,0.19,-3.94,-1.19,-6.54
2016,18,NE,1,10630,4800,1640,2540,8.58,6.43,3.8,2.42
2016,19,NE,1,10120,4590,1570,2510,6.98,5.03,2.61,6.81
2016,20,NE,1,10000,4550,1540,2480,1.52,2.71,0.0,4.2
2016,21,NE,1,10550,4700,1610,2480,35.43,30.56,23.85,29.84
2016,22,NE,1,7610,3450,1210,1920,-24.05,-25.32,-27.11,-23.51
2016,23,NE,1,10150,4600,1640,2400,7.64,5.26,7.89,-0.41
2016,24,NE,1,9570,4270,1530,2270,1.92,-1.84,-1.29,-4.22
2016,25,NE,1,9180,4100,1450,2200,-1.92,-5.31,-7.05,-4.76
2016,26,NE,1,5640,2490,910,1310,-38.96,-41.41,-42.77,-42.04
2016,27,NE,1,10070,4490,1580,2400,29.6,27.56,27.42,25.65
2016,28,NE,1,9330,4150,1440,2240,5.9,6.68,5.11,6.67
2016,29,NE,1,8850,4000,1390,2160,1.49,1.01,1.46,0.93
2016,30,NE,1,9120,4080,1360,2210,0.0,0.0,-4.23,-0.9
2016,31,NE,1,9090,3960,1370,2130,4.6,0.76,0.0,-2.74
2016,32,NE,1,9030,3970,1390,2150,4.88,1.53,2.96,-0.46
2016,33,NE,1,8990,3910,1360,2120,3.93,-0.51,-3.55,0.0
2016,34,NE,1,9010,3930,1400,2080,0.67,-1.5,0.72,-2.8
2016,35,NE,1,8440,3750,1290,2010,-4.52,-6.25,-6.52,-7.37
2016,36,NE,1,7590,3360,1130,1840,4.12,1.2,-0.88,5.14
2016,37,NE,1,9210,4000,1380,2170,4.42,1.78,2.22,2.84
2016,38,NE,1,9770,4230,1480,2330,7.96,3.42,4.23,4.02
2016,39,NE,1,9590,4150,1480,2290,3.12,-3.71,7.25,-9.13
2016,40,NE,1,9110,3910,1330,2130,-1.51,-9.07,-7.64,-12.7
2016,41,NE,1,7510,3320,1170,1820,-6.01,-7.0,-4.1,-8.08
2016,42,NE,1,8760,3810,1310,2100,-8.56,-12.01,-11.49,-10.26
2016,43,NE,1,9010,3940,1410,2060,-2.49,-5.74,-7.24,-8.44
2016,44,NE,1,8910,3880,1260,2110,2.77,0.26,-10.0,0.48
2016,45,NE,1,8690,3840,1380,2060,1.52,0.79,1.47,-1.9
2016,46,NE,1,8650,3720,1250,2040,-3.57,-7.92,-13.79,-5.56
2016,47,NE,1,7480,3250,1160,1780,11.98,5.52,1.75,5.95
2016,48,NE,1,8740,3620,1240,1960,11.91,5.23,-0.8,3.16
2016,49,NE,1,9330,3980,1420,2150,4.36,-3.63,-6.58,-3.59
2016,50,NE,1,9590,4120,1540,2200,11.12,4.57,0.65,1.85
2016,51,NE,1,8830,3870,1490,2080,24.02,15.52,10.37,11.83
2016,52,NE,1,3780,1610,620,890,27.7,24.81,16.98,30.88
2017,1,NE,1,10670,4920,1900,2650,-15.85,-17.86,-21.16,-17.19
2017,2,NE,1,11760,5050,1840,2780,27.27,19.95,16.46,18.8
2017,3,NE,1,10380,4460,1580,2430,-13.86,-16.01,-16.84,-13.83
2017,4,NE,1,12210,5080,1710,2610,21.98,17.87,13.25,16.0
2017,5,NE,1,11960,4790,1670,2430,36.53,27.06,21.9,22.73
2017,6,NE,1,10740,4460,1510,2330,-7.65,-10.62,-11.7,-10.38
2017,7,NE,1,10660,4330,1530,2260,8.66,5.61,3.38,7.11
2017,8,NE,1,10390,4260,1440,2260,-3.97,-9.17,-13.25,-6.22
2017,9,NE,1,12040,4950,1720,2590,9.26,4.43,6.83,4.86
2017,10,NE,1,12210,5170,1690,2700,10.0,4.66,-1.17,1.5
2017,11,NE,1,10720,4380,1480,2270,-0.28,-8.37,-9.76,-10.63
2017,12,NE,1,11650,4860,1670,2600,3.83,-4.33,-3.47,-4.76
2017,13,NE,1,12060,5010,1670,2640,18.93,9.15,7.05,9.54
2017,14,NE,1,12180,5140,1690,2680,10.63,6.42,4.97,7.2
2017,15,NE,1,10440,4360,1430,2290,3.37,1.16,-0.69,4.09
2017,16,NE,1,10120,4100,1360,2060,1.4,-7.66,-11.11,-10.43
2017,17,NE,1,11170,4790,1660,2580,7.71,3.46,0.0,6.17
2017,18,NE,1,10960,4660,1590,2500,3.1,-2.92,-3.05,-1.57
2017,19,NE,1,11320,4800,1680,2490,11.86,4.58,7.01,-0.8
2017,20,NE,1,10770,4590,1580,2430,7.7,0.88,2.6,-2.02
2017,21,NE,1,10670,4480,1530,2390,1.14,-4.68,-4.97,-3.63
2017,22,NE,1,8450,3590,1250,1860,11.04,4.06,3.31,-3.12
2017,23,NE,1,11470,4820,1640,2570,13.0,4.78,0.0,7.08
2017,24,NE,1,10190,4290,1450,2370,6.48,0.47,-5.23,4.41
2017,25,NE,1,10470,4380,1460,2380,14.05,6.83,0.69,8.18
2017,26,NE,1,10280,4280,1500,2260,82.27,71.89,64.84,72.52
2017,27,NE,1,7680,3160,1100,1660,-23.73,-29.62,-30.38,-30.83
2017,28,NE,1,10010,4170,1390,2230,7.29,0.48,-3.47,-0.45
2017,29,NE,1,10040,4170,1470,2280,13.45,4.25,5.76,5.56
2017,30,NE,1,10100,4210,1400,2270,10.75,3.19,2.94,2.71
2017,31,NE,1,10010,4210,1410,2290,10.12,6.31,2.92,7.51
2017,32,NE,1,9970,3990,1290,2060,10.41,0.5,-7.19,-4.19
2017,33,NE,1,10370,4240,1400,2240,15.35,8.44,2.94,5.66
2017,34,NE,1,9690,3920,1320,2150,7.55,-0.25,-5.71,3.37
2017,35,NE,1,9750,4020,1410,2140,15.52,7.2,9.3,6.47
2017,36,NE,1,8090,3350,1150,1770,6.59,-0.3,1.77,-3.8
2017,37,NE,1,9930,4010,1320,2150,7.82,0.25,-4.35,-0.92
2017,38,NE,1,10260,4280,1420,2330,5.02,1.18,-4.05,0.0
2017,39,NE,1,9890,4140,1340,2260,3.13,-0.24,-9.46,-1.31
2017,40,NE,1,9170,3790,1280,2000,0.66,-3.07,-3.76,-6.1
2017,41,NE,1,8720,3570,1210,1910,16.11,7.53,3.42,4.95
2017,42,NE,1,10030,4090,1350,2100,14.5,7.35,3.05,0.0
2017,43,NE,1,10660,4380,1430,2370,18.31,11.17,1.42,15.05
2017,44,NE,1,10260,4230,1410,2310,15.15,9.02,11.9,9.48
2017,45,NE,1,9990,4150,1360,2260,14.96,8.07,-1.45,9.71
2017,46,NE,1,9560,3840,1320,2050,10.52,3.23,5.6,0.49
2017,47,NE,1,7580,3090,1090,1720,1.34,-4.92,-6.03,-3.37
2017,48,NE,1,9010,3610,1200,1920,3.09,-0.28,-3.23,-2.04
2017,49,NE,1,10120,4100,1430,2100,8.47,3.02,0.7,-2.33
2017,50,NE,1,10150,4050,1420,2170,5.84,-1.7,-7.79,-1.36
2017,51,NE,1,9860,4110,1540,2180,11.66,6.2,3.36,4.81
2017,52,NE,1,1940,860,290,510,-48.68,-46.58,-53.23,-42.7
2018,1,NE,1,12800,5660,2170,3060,19.96,15.04,14.21,15.47
2018,2,NE,1,12830,5430,1860,3000,9.1,7.52,1.09,7.91
2018,3,NE,1,11330,4640,1590,2550,9.15,4.04,0.63,4.94
2018,4,NE,1,12960,5270,1760,2790,6.14,3.74,2.92,6.9
2018,5,NE,1,12640,5140,1780,2670,5.69,7.31,6.59,9.88
2018,6,NE,1,12300,4890,1670,2610,14.53,9.64,10.6,12.02
2018,7,NE,1,11840,4750,1590,2470,11.07,9.7,3.92,9.29
2018,8,NE,1,11190,4270,1420,2220,7.7,0.23,-1.39,-1.77
2018,9,NE,1,12720,5080,1630,2680,5.65,2.63,-5.23,3.47
2018,10,NE,1,11910,4740,1600,2540,-2.46,-8.32,-5.33,-5.93
2018,11,NE,1,12770,5040,1700,2580,19.12,15.07,14.86,13.66
2018,12,NE,1,12710,5090,1690,2640,9.1,4.73,1.2,1.54
2018,13,NE,1,12940,5230,1770,2760,7.3,4.39,5.99,4.55
2018,14,NE,1,11740,4630,1640,2340,-3.61,-9.92,-2.96,-12.69
2018,15,NE,1,12120,4810,1500,2450,16.09,10.32,4.9,6.99
2018,16,NE,1,11070,4440,1480,2240,9.39,8.29,8.82,8.74
2018,17,NE,1,12880,5280,1700,2700,15.31,10.23,2.41,4.65
2018,18,NE,1,12360,5090,1750,2660,12.77,9.23,10.06,6.4
2018,19,NE,1,12090,4950,1620,2570,6.8,3.12,-3.57,3.21
2018,20,NE,1,12220,4970,1700,2530,13.46,8.28,7.59,4.12
2018,21,NE,1,11230,4560,1520,2440,5.25,1.79,-0.65,2.09
2018,22,NE,1,9370,3810,1290,1940,10.89,6.13,3.2,4.3
2018,23,NE,1,11720,4750,1560,2470,2.18,-1.45,-4.88,-3.89
2018,24,NE,1,11840,4740,1660,2430,16.19,10.49,14.48,2.53
2018,25,NE,1,11130,4540,1620,2360,6.3,3.65,10.96,-0.84
2018,26,NE,1,11180,4600,1610,2410,8.75,7.48,7.33,6.64
2018,27,NE,1,8550,3350,1130,1770,11.33,6.01,2.73,6.63
2018,28,NE,1,10780,4210,1380,2170,7.69,0.96,-0.72,-2.69
2018,29,NE,1,10250,4100,1360,2130,2.09,-1.68,-7.48,-6.58
2018,30,NE,1,11340,4550,1480,2400,12.28,8.08,5.71,5.73
2018,31,NE,1,11070,4440,1430,2390,10.59,5.46,1.42,4.37
2018,32,NE,1,10930,4230,1400,2200,9.63,6.02,8.53,6.8
2018,33,NE,1,10860,4260,1440,2210,4.73,0.47,2.86,-1.34
2018,34,NE,1,10480,4000,1320,2070,8.15,2.04,0.0,-3.72
2018,35,NE,1,9780,3770,1290,1870,0.31,-6.22,-8.51,-12.62
2018,36,NE,1,9160,3660,1200,1910,13.23,9.25,4.35,7.91
2018,37,NE,1,10490,4180,1430,2080,5.64,4.24,8.33,-3.26
2018,38,NE,1,10580,4420,1480,2290,3.12,3.27,4.23,-1.72
2018,39,NE,1,10520,4380,1500,2210,6.37,5.8,11.94,-2.21
2018,40,NE,1,10050,4210,1360,2170,9.6,11.08,6.25,8.5
2018,41,NE,1,9270,3860,1240,1970,6.31,8.12,2.48,3.14
2018,42,NE,1,10340,4320,1410,2300,3.09,5.62,4.44,9.52
2018,43,NE,1,10570,4220,1370,2280,-0.84,-3.65,-4.2,-3.8
2018,44,NE,1,10530,4020,1280,2130,2.63,-4.96,-9.22,-7.79
2018,45,NE,1,9590,3860,1260,2060,-4.0,-6.99,-7.35,-8.85
2018,46,NE,1,9580,3770,1260,1960,0.21,-1.82,-4.55,-4.39
2018,47,NE,1,8350,3280,1080,1790,10.16,6.15,-0.92,4.07
2018,48,NE,1,9810,3690,1260,1900,8.88,2.22,5.0,-1.04
2018,49,NE,1,9570,3790,1310,1980,-5.43,-7.56,-8.39,-5.71
2018,50,NE,1,10640,4240,1510,2220,4.83,4.69,6.34,2.3
2018,51,NE,1,10590,4140,1610,2120,7.4,0.73,4.55,-2.75
2018,52,NE,1,4940,1920,710,990,154.64,123.26,144.83,94.12
2019,1,NE,1,8350,3500,1340,1870,-34.77,-38.16,-38.25,-38.89
2019,2,NE,1,13350,5470,2000,2900,4.05,0.74,7.53,-3.33
2019,3,NE,1,11890,4680,1590,2440,4.94,0.86,0.0,-4.31
2019,4,NE,1,11400,4330,1470,2190,-12.04,-17.84,-16.48,-21.51
2019,5,NE,1,12590,4810,1530,2440,-0.4,-6.42,-14.04,-8.61
2019,6,NE,1,12460,4710,1550,2350,1.3,-3.68,-7.19,-9.96
2019,7,NE,1,13270,5120,1720,2630,12.08,7.79,8.18,6.48
2019,8,NE,1,11410,4430,1440,2270,1.97,3.75,1.41,2.25
2019,9,NE,1,13270,5060,1590,2560,4.32,-0.39,-2.45,-4.48
2019,10,NE,1,12480,4680,1460,2340,4.79,-1.27,-8.75,-7.87
2019,11,NE,1,13400,5080,1630,2510,4.93,0.79,-4.12,-2.71
2019,12,NE,1,14140,5360,1750,2700,11.25,5.3,3.55,2.27
2019,13,NE,1,14140,5650,1890,2790,9.27,8.03,6.78,1.09
2019,14,NE,1,13990,5590,1900,2650,19.17,20.73,15.85,13.25
2019,15,NE,1,12280,5020,1570,2550,1.32,4.37,4.67,4.08
2019,16,NE,1,11590,4600,1470,2280,4.7,3.6,-0.68,1.79
2019,17,NE,1,11510,4660,1580,2290,-10.64,-11.74,-7.06,-15.19
2019,18,NE,1,12260,5040,1640,2480,-0.81,-0.98,-6.29,-6.77
2019,19,NE,1,11640,4780,1560,2410,-3.72,-3.43,-3.7,-6.23
2019,20,NE,1,11830,4870,1540,2470,-3.19,-2.01,-9.41,-2.37
2019,21,NE,1,11730,4900,1610,2430,4.45,7.46,5.92,-0.41
2019,22,NE,1,9140,3760,1230,1890,-2.45,-1.31,-4.65,-2.58
2019,23,NE,1,11550,4710,1500,2370,-1.45,-0.84,-3.85,-4.05
2019,24,NE,1,11020,4480,1430,2260,-6.93,-5.49,-13.86,-7.0
2019,25,NE,1,11260,4620,1550,2310,1.17,1.76,-4.32,-2.12
2019,26,NE,1,10980,4470,1560,2220,-1.79,-2.83,-3.11,-7.88
